appcod,cdscod,cds,num_stud,year,dtappello,ad
10011,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),25,2017,2017-02-17T00:00:00Z,[I0301D014] DISCIPLINE ODONTOSTOMATOLOGICHE
10012,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),24,2017,2017-01-06T00:00:00Z,[I0301D015] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10013,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),5,2017,2017-06-22T00:00:00Z,[I0301D015] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10014,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-07-20T00:00:00Z,[I0301D015] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10015,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),21,2017,2017-09-29T00:00:00Z,[I0301D016] TIROCINIO 3
10016,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),25,2017,2017-03-02T00:00:00Z,[I0301D018] SEMINARI
10017,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),25,2017,2017-02-13T00:00:00Z,[I0301D019] LABORATORIO PROFESSIONALIZZANTE
10018,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),24,2017,2017-09-06T00:00:00Z,[I0301D020] COMPILAZIONE PRATICA DELLA CARTELLA CLINICA IN ODONTOIATRIA
10019,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),26,2017,2017-08-02T00:00:00Z,[I0301D024] PEDAGOGIA MEDICA APPLICATA ALL'IGIENE DENTALE
10020,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),19,2017,2017-02-17T00:00:00Z,[I0301D025] AGENTI CHIMICI APPLICATI ALL'IGIENE DENTALE
10021,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),31,2017,2017-01-30T00:00:00Z,[I0301D026] TECNICHE INNOVATIVE NEL PAZIENTE PEDIATRICO ED ADULTO-GERIATRICO
10022,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),10,2017,2017-03-31T00:00:00Z,[I0301D027] INTERNATO PER SERVIZIO IGIENE ORALE BAMBINI EMATOONCOLOGICI
10023,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-12-10T00:00:00Z,[I0301D027] INTERNATO PER SERVIZIO IGIENE ORALE BAMBINI EMATOONCOLOGICI
10024,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),9,2017,2017-03-31T00:00:00Z,[I0301D028] INTERNATO PER SERVIZIO IGIENE ORALE PAZIENTI ONCOLOGICI
10025,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-12-10T00:00:00Z,[I0301D028] INTERNATO PER SERVIZIO IGIENE ORALE PAZIENTI ONCOLOGICI
10026,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),28,2017,2017-06-02T00:00:00Z,[I0301D029] INFORMATICA PER LE PROFESSIONI SANITARIE
10027,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),21,2017,2017-02-24T00:00:00Z,[I0301D031] ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE
10028,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),13,2017,2017-06-30T00:00:00Z,[I0301D031] ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE
10029,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),3,2017,2017-07-21T00:00:00Z,[I0301D031] ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE
10030,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),23,2017,2017-06-16T00:00:00Z,[I0301D032] ELEMENTI DI MALATTIE ODONTOSTOMATOLOGICHE
10032,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),7,2017,2017-12-01T00:00:00Z,[LING] LINGUA INGLESE
10033,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),3,2017,2017-01-02T00:00:00Z,[LING] LINGUA INGLESE
10034,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-03-22T00:00:00Z,[LING] LINGUA INGLESE
10035,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-10-05T00:00:00Z,[LING] LINGUA INGLESE
10036,I0301D,[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),1,2017,2017-06-21T00:00:00Z,[LING] LINGUA INGLESE
10037,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-09-21T00:00:00Z,[E0201Q004] CHIMICA GENERALE ED INORGANICA
10038,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-12-05T00:00:00Z,[E0201Q046] INFORMATICA
10039,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-06-26T00:00:00Z,[E3001Q038] CHIMICA
10040,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),24,2017,2017-08-02T00:00:00Z,[I0302D001] SCIENZE PROPEDEUTICHE
10041,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),19,2017,2017-02-22T00:00:00Z,[I0302D001] SCIENZE PROPEDEUTICHE
10042,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-07-06T00:00:00Z,[I0302D001] SCIENZE PROPEDEUTICHE
10043,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-05-07T00:00:00Z,[I0302D001] SCIENZE PROPEDEUTICHE
10044,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),6,2017,2017-09-13T00:00:00Z,[I0302D001] SCIENZE PROPEDEUTICHE
10045,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),20,2017,2017-02-02T00:00:00Z,[I0302D002] SCIENZE BIOMEDICHE
10046,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),17,2017,2017-02-24T00:00:00Z,[I0302D002] SCIENZE BIOMEDICHE
10047,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),12,2017,2017-06-15T00:00:00Z,[I0302D002] SCIENZE BIOMEDICHE
10048,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),7,2017,2017-07-13T00:00:00Z,[I0302D002] SCIENZE BIOMEDICHE
10049,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),5,2017,2017-09-21T00:00:00Z,[I0302D002] SCIENZE BIOMEDICHE
10050,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),23,2017,2017-01-26T00:00:00Z,[I0302D003] ORGANI E FUNZIONI
10051,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),17,2017,2017-02-20T00:00:00Z,[I0302D003] ORGANI E FUNZIONI
10052,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),16,2017,2017-05-06T00:00:00Z,[I0302D003] ORGANI E FUNZIONI
10053,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),18,2017,2017-06-07T00:00:00Z,[I0302D003] ORGANI E FUNZIONI
10054,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-12-09T00:00:00Z,[I0302D003] ORGANI E FUNZIONI
10055,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),6,2017,2017-12-06T00:00:00Z,[I0302D004] PREVENZIONE SANITARIA
10056,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-06-26T00:00:00Z,[I0302D004] PREVENZIONE SANITARIA
10057,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),7,2017,2017-07-20T00:00:00Z,[I0302D004] PREVENZIONE SANITARIA
10058,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-11-09T00:00:00Z,[I0302D004] PREVENZIONE SANITARIA
10059,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-09-25T00:00:00Z,[I0302D004] PREVENZIONE SANITARIA
10060,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-08-06T00:00:00Z,[I0302D005] ANALISI BIOCHIMICO-CLINICHE
10061,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-06-29T00:00:00Z,[I0302D005] ANALISI BIOCHIMICO-CLINICHE
10062,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),7,2017,2017-07-19T00:00:00Z,[I0302D005] ANALISI BIOCHIMICO-CLINICHE
10063,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-07-09T00:00:00Z,[I0302D005] ANALISI BIOCHIMICO-CLINICHE
10064,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),10,2017,2017-09-28T00:00:00Z,[I0302D005] ANALISI BIOCHIMICO-CLINICHE
10065,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),13,2017,2017-09-14T00:00:00Z,[I0302D006] TIROCINIO 1
10066,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),11,2017,2017-09-29T00:00:00Z,[I0302D006] TIROCINIO 1
10067,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),15,2017,2017-02-02T00:00:00Z,[I0302D007] PATOLOGIA
10068,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-02-21T00:00:00Z,[I0302D007] PATOLOGIA
10069,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),7,2017,2017-05-06T00:00:00Z,[I0302D007] PATOLOGIA
10070,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-06-26T00:00:00Z,[I0302D007] PATOLOGIA
10071,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-07-13T00:00:00Z,[I0302D007] PATOLOGIA
10072,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),10,2017,2017-03-02T00:00:00Z,[I0302D008] SCIENZE DI LABORATORIO
10073,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),16,2017,2017-02-22T00:00:00Z,[I0302D008] SCIENZE DI LABORATORIO
10074,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-11-05T00:00:00Z,[I0302D008] SCIENZE DI LABORATORIO
10075,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),6,2017,2017-12-06T00:00:00Z,[I0302D008] SCIENZE DI LABORATORIO
10076,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-10-07T00:00:00Z,[I0302D008] SCIENZE DI LABORATORIO
10077,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),10,2017,2017-10-02T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10078,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),12,2017,2017-02-27T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10079,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-06-16T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10080,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-12-07T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10081,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-09-21T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10082,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),7,2017,2017-06-10T00:00:00Z,[I0302D009] MICROBIOLOGIA CLINICA
10083,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),25,2017,2017-06-27T00:00:00Z,[I0302D010] SCIENZE CLINICHE
10084,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-07-19T00:00:00Z,[I0302D010] SCIENZE CLINICHE
10085,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),12,2017,2017-07-06T00:00:00Z,[I0302D011] FARMACOLOGIA E TOSSICOLOGIA
10086,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),16,2017,2017-06-22T00:00:00Z,[I0302D011] FARMACOLOGIA E TOSSICOLOGIA
10087,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),15,2017,2017-12-07T00:00:00Z,[I0302D011] FARMACOLOGIA E TOSSICOLOGIA
10088,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),4,2017,2017-09-20T00:00:00Z,[I0302D011] FARMACOLOGIA E TOSSICOLOGIA
10089,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),17,2017,2017-09-06T00:00:00Z,[I0302D012] ANATOMIA PATOLOGICA
10090,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),5,2017,2017-03-07T00:00:00Z,[I0302D012] ANATOMIA PATOLOGICA
10091,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-07-25T00:00:00Z,[I0302D012] ANATOMIA PATOLOGICA
10092,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),17,2017,2017-09-14T00:00:00Z,[I0302D013] TIROCINIO 2
10093,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-09-29T00:00:00Z,[I0302D013] TIROCINIO 2
10094,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-03-20T00:00:00Z,[I0302D014] LINGUA INGLESE A LIVELLO B2 (O SUPERIORE)
10095,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-11-05T00:00:00Z,[I0302D014] LINGUA INGLESE A LIVELLO B2 (O SUPERIORE)
10096,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),12,2017,2017-01-17T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10097,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-03-02T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10098,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),8,2017,2017-02-20T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10099,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),2,2017,2017-05-31T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10100,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),4,2017,2017-06-19T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10101,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-04-07T00:00:00Z,[I0302D015] BIOLOGIA MOLECOLARE CLINICA
10102,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),23,2017,2017-02-13T00:00:00Z,[I0302D016] LABORATORI PROFESSIONALIZZANTI
10103,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-03-20T00:00:00Z,[I0302D017] LINGUA FRANCESE A LIVELLO B1 (O SUPERIORE)
10104,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),22,2017,2017-01-02T00:00:00Z,[I0302D018] SEMINARI DI MEDICINA DI LABORATORIO
10105,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),1,2017,2017-03-13T00:00:00Z,[I0302D018] SEMINARI DI MEDICINA DI LABORATORIO
10106,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),21,2017,2017-01-06T00:00:00Z,[I0302D019] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10107,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),9,2017,2017-06-22T00:00:00Z,[I0302D019] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10108,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),4,2017,2017-07-20T00:00:00Z,[I0302D019] SANITA' PUBBLICA E MANAGEMENT SANITARIO
10109,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),18,2017,2017-09-14T00:00:00Z,[I0302D020] TIROCINIO 3
10110,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),4,2017,2017-09-29T00:00:00Z,[I0302D020] TIROCINIO 3
10111,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-07-02T00:00:00Z,[I0302D022] INFORMATICA PER PROFESSIONI SANITARIE
10112,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),4,2017,2017-05-30T00:00:00Z,[I0302D023] LA RICERCA BIBLIOGRAFICA PER IL LABORATORIO ANALISI
10113,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-09-29T00:00:00Z,[I0302D024] STORIA DELLA MEDICINA DI LABORATORIO
10114,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),11,2017,2017-01-02T00:00:00Z,[I0302D025] ENZIMI E ANTICORPI: DALLA TEORIA ALLA PRATICA
10115,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),3,2017,2017-02-23T00:00:00Z,[I0302D025] ENZIMI E ANTICORPI: DALLA TEORIA ALLA PRATICA
10116,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),12,2017,2017-02-27T00:00:00Z,[I0302D026] DIAGNOSTICA MATERNO-INFANTILE
10117,I0302D,[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),11,2017,2017-02-27T00:00:00Z,[I0302D027] DIAGNOSTICA INTERNISTICA
